ascl_id	num_commas	num_semicolons	bibcode	type
1710.022	3	2	2017arXiv170906999T	citation_method
1710.008	2	1	2015MNRAS.449.1118T	described_in
1710.008	2	1	2015MNRAS.449.1118T	citation_method
1710.007	2	1	2012ITSP...60.6257L	described_in
1710.007	2	1	2011ITSP...59.5876M	described_in
1710.007	2	1	2012ITSP...60.6257L	citation_method
1710.007	2	1	2011ITSP...59.5876M	citation_method
1710.002	1	0	2018ApJS..236....8L	described_in
1710.002	1	0	2017ascl.soft10002L	citation_method
1711.018	1	0	2017ascl.soft11018R	citation_method
1710.005	2	1	2017arXiv170606198L	described_in
1710.005	2	1	2017arXiv170606198L	citation_method
1710.006	8	7	2017arXiv171002145G	described_in
1710.006	8	7	2017arXiv171002145G	citation_method
1711.020	3	2	2017AJ....154..243G	described_in
1710.018	2	1	2010A&A...516A..10S	described_in
1710.018	2	1	2010A&A...516A..10S	citation_method
1710.019	0	0	2004NewA....9..137W	described_in
1710.019	0	0	2017MNRAS.471.2357W	described_in
1711.004	2	1	2017arXiv171009852L	described_in
1711.004	2	1	2017arXiv171009852L	citation_method
1711.004	2	1	2018MNRAS.479.1822L	citation_method
1711.003	1	0	2015MNRAS.450.4043W	citation_method
1711.005	1	0	2018A&C....25..149R	described_in
1711.005	1	0	2018A&C....25..149R	citation_method
1711.023	1	0	2018MNRAS.474..604H	described_in
1711.023	1	0	2018MNRAS.474..604H	citation_method
1711.023	1	0	2012MNRAS.427.2437H	citation_method
1711.001	1	0	2017ascl.soft11001M	citation_method
1711.021	5	4	2017arXiv170800720C	described_in
1711.024	4	3	2017A&A...606A..41M	described_in
1712.001	4	3	2018ApJ...856...52W	described_in
1712.007	5	4	2011MNRAS.417.1402F	citation_method
1712.006	5	4	2013ApJ...765...39A	described_in
1712.006	5	4	2013ApJ...765...39A	citation_method
1712.016	2	1	2013ApJ...766..111S	described_in
1712.016	2	1	2013arXiv1308.1097S	described_in
1712.004	1	0	2015A&C....12..181M	described_in
1712.004	1	0	2015A&C....12..181M	citation_method
1801.008	4	3	2016MNRAS.460.1739V	described_in
1801.007	2	1	2010PhRvD..81d3517S	citation_method
1801.006	2	1	2010PhRvD..81d3517S	citation_method
1801.005	2	1	2010PhRvD..81d3517S	citation_method
1801.009	1	0	2015ApJS..220....1A	citation_method
1801.010	1	0	2016JCoPh.321..644S	described_in
1801.010	1	0	2016JCoPh.321..644S	citation_method
1801.004	3	2	2018MNRAS.476.3861F	described_in
1801.002	4	3	2018AJ....155..236Z	described_in
1801.002	4	3	2018AJ....155..236Z	citation_method
1801.001	11	10	2018arXiv180109051G	described_in
1801.001	11	10	2018arXiv180109051G	citation_method
1802.003	2	1	2018A&C....23...40V	described_in
1801.012	4	3	2018PASP..130d4504F	described_in
1801.012	4	3	2018PASP..130d4504F	citation_method
1802.014	1	0	2017MNRAS.464.1282M	described_in
1804.015	3	2	2018PhRvD..97d3502Z	described_in
1802.001	1	0	2008CaJPh..86..675G	described_in
1802.001	1	0	2008CaJPh..86..675G	citation_method
1805.032	3	2	1998PASP..110..660P	citation_method
1805.032	3	2	2018ascl.soft05032S	citation_method
1802.005	1	0	2018ascl.soft02005K	citation_method
1802.005	1	0	2018PhRvD..97l3013K	citation_method
1807.017	2	1	2014PASP..126..838W	described_in
1807.017	2	1	2014PASP..126..838W	citation_method
1803.001	2	1	2018arXiv180204764E	citation_method
1802.006	7	6	2018AJ....155..182L	described_in
1802.013	4	3	2015IJAsB..14..391M	citation_method
1802.013	4	3	2013ApJ...774L..26M	citation_method
1802.015	3	2	2018ApJ...855....5M	described_in
1802.015	3	2	2018ApJ...855....5M	citation_method
1802.015	3	2	2018ascl.soft02015M	citation_method
1802.012	3	2	2016ApJ...820...88H	described_in
1802.012	3	2	2016ApJ...820...88H	citation_method
1802.010	4	3	2016A&A...591A...2L	described_in
1802.009	9	8	2018AJ....155..128M	described_in
1802.009	9	8	2018AJ....155..128M	citation_method
1802.011	3	2	2016JHEP...08..111D	described_in
1802.008	4	3	2017JHEP...10..059K	citation_method
1802.008	4	3	2017PhRvD..95i5010Q	citation_method
1802.016	1	0	2000HEAD....5.2311C	described_in
1807.020	1	0	2016ApJ...819...94K	described_in
1803.002	1	0	2018arXiv180300088H	described_in
1803.002	1	0	2018arXiv180300088H	citation_method
1803.003	7	6	2018A&C....24..129M	described_in
1803.003	7	6	2018A&C....24..129M	citation_method
1803.005	2	1	2018ascl.soft03005B	citation_method
1803.006	2	1	2018arXiv180301003P	described_in
1804.004	3	2	2018A&C....25..103G	described_in
1804.006	1	0	2018MNRAS.476.3137R	described_in
1804.006	1	0	2018MNRAS.476.3137R	citation_method
1804.005	1	0	2014A&C.....7...27D	described_in
1804.016	3	2	2018arXiv180204276G	described_in
1804.016	3	2	2018arXiv180204276G	citation_method
1803.008	10	9	2009ApJ...700..221K	described_in
1803.008	10	9	2017MNRAS.465.3390A	described_in
1803.008	10	9	2018MNRAS.474.1225A	described_in
1803.008	10	9	2009ApJ...700..221K	citation_method
1803.008	10	9	2017MNRAS.465.3390A	citation_method
1803.008	10	9	2018MNRAS.474.1225A	citation_method
1803.007	1	0	2018arXiv180104341S	described_in
1803.010	5	4	2012MNRAS.427.2100B	described_in
1803.010	5	4	2012MNRAS.427.2100B	citation_method
1803.011	10	8	2018ApJ...855...13H	described_in
1803.013	1	0	2006physics...5197K	described_in
1803.013	1	0	2006physics...5197K	citation_method
1803.014	3	2	2018A&A...614A.131Y	described_in
1803.015	7	6	2018arXiv180110452B	described_in
1807.021	3	2	2018CQGra..35b7002J	described_in
1804.001	6	5	2013A&C.....3...65Y	described_in
1804.001	6	5	2013A&C.....3...65Y	citation_method
1804.017	8	7	2019A&C....26....1S	described_in
1804.024	1	0	2018MNRAS.473.3385P	described_in
1804.024	1	0	2018MNRAS.473.3385P	citation_method
1804.023	1	0	2018MNRAS.tmp..818P	described_in
1804.023	1	0	2018MNRAS.tmp..818P	citation_method
1804.009	2	1	2018arXiv180202592M	described_in
1804.010	2	1	2017arXiv170910314C	described_in
1804.008	17	16	2017A&A...602A..96S	described_in
1804.008	17	16	2017A&A...602A..96S	citation_method
1805.024	1	0	2019PASP..131b4501N	described_in
1804.002	2	1	2018MNRAS.475...43M	described_in
1804.002	2	1	2018MNRAS.475...43M	citation_method
1804.002	2	1	2007CQGra..24S.259N	citation_method
1806.021	5	4	2018arXiv180403653A	described_in
1805.008	1	0	2018arXiv180208239V	described_in
1804.007	2	1	2015ApJ...807..182M	described_in
1804.025	2	1	2018MNRAS.479..865S	described_in
1804.025	2	1	2018MNRAS.479..865S	citation_method
1806.001	6	5	2018AJ....155..182L	described_in
1804.012	2	1	2018PDU....22..189B	described_in
1804.012	2	1	2018ascl.soft04012B	citation_method
1804.013	5	4	2018ApJ...855..109L	described_in
1804.013	5	4	2018ApJ...855..109L	citation_method
1804.011	12	11	2018ApJS..234...36M	described_in
1804.014	3	2	2018arXiv180203537C	described_in
1804.014	3	2	2018arXiv180203537C	citation_method
1806.008	7	6	2018MNRAS.477.4915O	described_in
1804.020	3	2	2017MNRAS.470.4794F	described_in
1804.020	3	2	2017MNRAS.470.4794F	citation_method
1804.018	24	23	2018P&SS..150..111G	described_in
1804.022	2	1	2017A&A...604A.108M	described_in
1804.022	2	1	2017A&A...604A.108M	citation_method
1805.002	1	0	2018MNRAS.474.5500O	described_in
1805.005	10	9	2018SpWea..16..216M	described_in
1805.005	10	9	2018SpWea..16..216M	citation_method
1805.006	4	3	2018MNRAS.477.1949R	described_in
1805.006	4	3	2018MNRAS.477.1949R	citation_method
1805.007	5	4	2018AJ....156..146F	described_in
1805.007	5	4	2018AJ....156..146F	citation_method
1806.020	1	0	2018MNRAS.473..784K	described_in
1805.009	3	2	2018arXiv180405591K	described_in
1805.010	5	3	2010MNRAS.402..105G	described_in
1805.011	6	5	2018arXiv180500813F	described_in
1805.012	4	3	2018arXiv180404670P	described_in
1805.012	4	3	2018arXiv180404670P	citation_method
1805.013	1	0	2018MNRAS.477.1549H	described_in
1805.022	2	1	2014MNRAS.444..392C	described_in
1805.022	2	1	2014MNRAS.444..392C	citation_method
1805.022	2	1	2018MNRAS.475.5023C	citation_method
1805.017	16	15	2018PASP..130k4504P	described_in
1805.018	3	2	2017arXiv171206121Y	described_in
1805.020	4	3	2016arXiv160602738S	described_in
1805.020	4	3	2016arXiv160602738S	citation_method
1806.018	2	1	2017ApJ...835..128C	citation_method
1903.010	3	2	2017A&A...607A.126Y	citation_method
1805.025	4	3	2018arXiv180508985C	described_in
1805.026	8	7	2018A&C....23...92C	described_in
1805.027	5	4	2018arXiv180407261B	described_in
1805.027	5	4	2018arXiv180407261B	citation_method
1805.027	5	4	2013JCAP...02..001A	citation_method
1805.028	2	1	2016A&A...587A...2B	described_in
1805.028	2	1	2016A&A...587A...2B	citation_method
1805.029	5	4	2018arXiv180302192S	described_in
1805.031	4	3	2018MNRAS.tmp.1165K	described_in
1806.002	3	2	2018arXiv180509034K	described_in
1811.018	2	1	2018ascl.soft11018R	citation_method
1809.014	2	1	2018arXiv180605661C	described_in
1806.005	3	2	2018arXiv180302397C	described_in
1806.005	3	2	2018arXiv180302397C	citation_method
1806.006	64	62	2017JPCM...29T5901G	described_in
1806.010	1	0	2018A&C....23..115K	described_in
1806.013	2	1	2018MNRAS.480.3457M	described_in
1806.011	6	1	2018MNRAS.474.2594M	citation_method
1806.012	2	1	2018AJ....155..187B	described_in
1806.009	3	2	2014MNRAS.445.2181C	described_in
1811.008	1	0	2018ApJ...866..135V	citation_method
1806.015	4	3	2017arXiv170802678B	described_in
1806.016	5	4	2017arXiv170802678B	described_in
1806.019	5	4	2018ApJS..237...42R	described_in
1806.019	5	4	2018ApJS..237...42R	citation_method
1806.027	1	0	2018A&C....25...81V	described_in
1806.028	3	2	2018arXiv180305005P	described_in
1806.025	4	3	2013MNRAS.435.3353H	described_in
1806.025	4	3	2013MNRAS.435.3353H	citation_method
1806.025	4	3	2015MNRAS.454.3403H	citation_method
1806.026	3	2	2018PhRvD..97f4039V	described_in
1806.026	3	2	2018PhRvD..97f4039V	citation_method
1806.026	3	2	2018arXiv180407261B	citation_method
1806.026	3	2	2013JCAP...02..001A	citation_method
1806.030	1	0	2018JCAP...05..070H	described_in
1806.030	1	0	2018JCAP...05..070H	citation_method
1806.031	3	2	2014PDU.....5...75M	described_in
1806.032	1	0	2018arXiv180609701P	described_in
1904.025	5	4	2019A&C....2800284S	described_in
1807.001	3	2	2016A&A...593A..87R	described_in
1807.001	3	2	2016A&A...593A..87R	citation_method
1807.001	3	2	2017A&A...601A..90B	citation_method
1807.003	5	4	2018MNRAS.478.4738N	described_in
1807.002	4	3	2017MNRAS.470.4453R	described_in
1807.004	2	1	2011A&A...532A..35E	described_in
1807.004	2	1	2011A&A...532A..35E	citation_method
1807.007	1	0	2014MNRAS.441.2663P	described_in
1807.009	13	12	2017AJ....153...56M	described_in
1807.010	4	3	2016ApJ...829..115M	described_in
1807.010	4	3	2016ApJ...829..115M	citation_method
1807.011	1	0	2018JCAP...05..054H	described_in
1807.011	1	0	2018JCAP...05..054H	citation_method
1807.012	3	2	2017A&A...602A..72C	described_in
1807.013	4	3	2013JCAP...11..044D	described_in
1807.014	4	3	2018MNRAS.480.3302P	described_in
1807.015	1	0	2016MNRAS.460.1486R	described_in
1807.015	1	0	2016MNRAS.460.1486R	citation_method
1807.022	1	0	2017PASA...34....3L	described_in
1807.023	1	0	2016MNRAS.456.1269B	described_in
1807.024	1	0	2018MNRAS.479.3155H	described_in
1807.025	2	1	2018PhRvD..97f4036R	described_in
1807.026	3	2	2018PhRvD..97f4036R	described_in
1807.029	7	6	2016AJ....152..100L	described_in
1807.029	7	6	2018AJ....156...99L	described_in
1807.029	7	6	2016AJ....152..100L	citation_method
1807.029	7	6	2018AJ....156...99L	citation_method
1807.030	2	0	2010LPI....41.2364M	described_in
1807.030	2	0	2016JPRS..116..101S	described_in
1807.030	2	0	2016JPRS..116..101S	citation_method
1807.030	2	0	2010LPI....41.2364M	citation_method
1807.032	2	1	2017NewA...50....1J	described_in
1807.031	2	0	2011LPI....42.2765D	described_in
1808.005	1	0	2018arXiv180504911C	described_in
1810.013	2	1	2018PASP..130g5002S	described_in
1811.015	1	0	2018AJ....156..229N	described_in
1808.001	2	1	2018RNAAS...2a...4K	described_in
1808.001	2	1	2018RNAAS...2a...4K	citation_method
1810.009	4	3	2018JCAP...10..027E	described_in
1808.008	3	2	2018arXiv180408357R	described_in
1808.008	3	2	2018arXiv180408357R	citation_method
1809.010	10	9	2018GMD....11..843V	described_in
1808.003	7	6	2017A&C....20..140C	described_in
1808.003	7	6	2017A&C....20..140C	citation_method
1808.004	4	3	2015ApJ...798...68G	described_in
1808.006	2	1	2019arXiv190110189K	described_in
1808.011	3	2	2019A&C....27...23H	described_in
1808.011	3	2	2019A&C....27...23H	citation_method
1809.002	4	3	2000PhDT........82P	citation_method
1809.006	7	6	2018arXiv180802491G	citation_method
1809.011	2	1	2018AJ....156...35M	described_in
1809.012	1	0	2018arXiv180406406H	described_in
1809.012	1	0	2018arXiv180406406H	citation_method
1809.005	1	0	2017arXiv170403459H	described_in
1809.005	1	0	2017arXiv170403459H	citation_method
1809.013	2	1	2019arXiv190402180S	described_in
1809.013	2	1	2019arXiv190402180S	citation_method
1809.007	5	4	2018arXiv180909125V	described_in
1809.004	6	5	2018MNRAS.479.5157B	described_in
1809.004	6	5	2010MNRAS.408.2188B	citation_method
1809.009	2	1	1999ApJ...510..759B	described_in
1809.009	2	1	2018ascl.soft09009B	citation_method
1809.015	2	1	2018MNRAS.477.4981D	described_in
1809.015	2	1	2018MNRAS.477.4981D	citation_method
1809.016	1	0	2018PhRvD..98d3532T	described_in
1809.016	1	0	2018PhRvD..98b3522T	described_in
1809.016	1	0	2018PhRvD..98d3532T	citation_method
1809.016	1	0	2018PhRvD..98b3522T	citation_method
1810.001	1	0	2010AAS...21540125J	described_in
1810.008	2	1	2018AdRS...16..177W	described_in
1810.008	2	1	2018AdRS...16..177W	citation_method
1903.013	2	1	2018RNAAS...2b..55R	described_in
1903.013	2	1	2018RNAAS...2b..55R	citation_method
1810.004	2	1	2018A&A...618A..13B	described_in
1810.002	2	1	2018arXiv181005189B	described_in
1810.002	2	1	2016IAUS..308..271B	described_in
1810.002	2	1	2016PhDT........93B	described_in
1810.002	2	1	2018arXiv181005189B	citation_method
1810.003	3	2	2004astro.ph..2121S	described_in
1810.006	5	4	2019PASP..131b4502S	described_in
1810.011	4	3	2018arXiv181010104O	citation_method
1810.007	1	0	2017A&A...607A..42S	described_in
1810.007	1	0	2017A&A...607A..42S	citation_method
1812.010	4	3	2018arXiv181103336S	described_in
1812.010	4	3	2012MNRAS.427..948A	described_in
1810.005	6	5	2018arXiv181006559L	described_in
1810.014	4	3	2018arXiv181008441D	described_in
1810.015	3	2	2018arXiv181006250S	described_in
1810.016	3	2	2017A&A...598A...7M	described_in
1810.016	3	2	2017A&A...598A...7M	citation_method
1810.017	10	9	2018ApJS..237...35B	described_in
1810.018	3	2	2007A&A...475..401H	described_in
1810.018	3	2	2007A&A...475..401H	citation_method
1810.019	2	1	2004CoPhC.162..113W	described_in
1810.020	2	1	2005CoPhC.171..208W	described_in
1812.008	3	2	2018arXiv181002721C	described_in
1811.006	1	0	2016ApJS..226...24L	described_in
1811.006	1	0	2016ApJS..226...24L	citation_method
1811.001	0	0	2018ascl.soft11001S	citation_method
1811.005	7	6	2018MNRAS.481.3573L	described_in
1811.005	7	6	2018MNRAS.481.3573L	citation_method
1811.004	1	0	2016JOSS....1...58B	described_in
1811.004	1	0	2016JOSS....1...58B	citation_method
1811.004	1	0	1996A&AS..117..393B	citation_method
1811.007	1	0	2018MNRAS.478.2097B	described_in
1811.007	1	0	2018MNRAS.478.2097B	citation_method
1811.016	1	0	2018arXiv180301187K	described_in
1811.016	1	0	2018arXiv180301187K	citation_method
1811.017	11	10	2016arXiv160806919B	described_in
1811.017	11	10	2019arXiv190506367B	described_in
1811.019	4	3	2017PASJ...69...81I	described_in
1902.010	4	3	2017arXiv170403459H	described_in
1901.011	22	20	2018arXiv181102042A	described_in
1812.003	3	2	2018arXiv181202414B	described_in
1812.005	2	1	2016MNRAS.461.3542L	described_in
1812.006	6	6	2017ICRC...35..824W	described_in
1812.006	6	6	2017ICRC...35..824W	citation_method
1812.007	2	1	2018AJ....156..268Z	described_in
1901.009	2	1	2018RNAAS...2c.173T	described_in
1901.009	2	1	2018RNAAS...2c.173T	citation_method
1812.011	3	2	2018MNRAS.478.2019Y	described_in
1812.011	3	2	2018MNRAS.478.2019Y	citation_method
1812.012	2	1	2018arXiv181106373B	described_in
1812.014	2	1	2014ApJ...796...23G	described_in
1812.014	2	1	2014ApJ...796...23G	citation_method
1812.015	1	0	2018ApJ...869...68G	described_in
1812.015	1	0	2018ApJ...869...68G	citation_method
1812.016	3	2	2018arXiv181208549E	described_in
1812.016	3	2	2018arXiv181208549E	citation_method
1812.017	1	0	2018JOSS....3..538P	described_in
1812.018	7	6	2018JOSS....3..707W	described_in
1812.018	7	6	2018JOSS....3..707W	citation_method
1901.003	30	29	2018arXiv181205995C	described_in
1901.003	30	29	2018arXiv181205995C	citation_method
1901.005	1	0	2019ascl.soft01005R	citation_method
1902.004	2	1	2018MNRAS.473.3113M	described_in
1902.001	2	1	2019arXiv190201260P	described_in
1902.003	4	3	2019MNRAS.484.1988E	described_in
1902.003	4	3	2019MNRAS.484.1988E	citation_method
1902.002	1	0	2018arXiv180107986T	described_in
1902.008	3	2	2019arXiv190108626O	described_in
1902.009	7	6	2019arXiv190111523L	described_in
1903.001	2	1	2016MNRAS.462.1415C	described_in
1903.001	2	1	2016MNRAS.462.1415C	citation_method
1903.009	2	1	2019AJ....157...16R	described_in
1903.011	1	0	2019JCAP...03..009I	described_in
1903.011	1	0	2019JCAP...03..009I	citation_method
1903.005	4	3	2019A&A...623A.113S	described_in
1903.005	4	3	2019A&A...623A.113S	citation_method
1903.007	3	2	2016SoPh..291...55K	described_in
1903.007	3	2	2016SoPh..291...55K	citation_method
1903.008	11	10	2019AnP...53100290S	described_in
1903.008	11	10	2013A&A...554A..26S	described_in
1904.015	2	1	2018DPS....5041401M	described_in
1903.014	2	1	2019PASP..131c4501Z	described_in
1904.030	1	0	2019JCAP...02..007E	described_in
1904.030	1	0	2019JCAP...02..007E	citation_method
1903.015	0	0	1996P&SS...44...65A	described_in
1903.015	0	0	2018P&SS..150....9A	described_in
1903.015	0	0	1996P&SS...44...65A	citation_method
1903.015	0	0	2018P&SS..150....9A	citation_method
1903.016	8	7	2017LPICo1986.7081A	described_in
1904.014	3	2	2019ApJ...872..111C	described_in
1904.014	3	2	2019ApJ...872..111C	citation_method
1904.008	1	0	2017ApJ...850...32C	described_in
1904.008	1	0	2017ApJ...850...32C	citation_method
1904.002	1	0	2014arXiv1406.6606S	described_in
1904.003	3	2	2005A&A...433...57T	described_in
1904.004	13	12	2018ApJ...857...23C	described_in
1904.004	13	12	2016ApJ...829...11C	described_in
1904.004	13	12	2016ApJ...829...11C	citation_method
1904.004	13	12	2018ApJ...857...23C	citation_method
1904.005	8	7	2017ApJ...838....1A	citation_method
1904.005	8	7	2017AJ....153..159A	citation_method
1904.007	4	3	2004AIPC..707..276F	described_in
1904.013	2	1	2019AJ....157...42S	described_in
1904.024	2	1	2018arXiv180307078P	described_in
1904.024	2	1	2018arXiv180307078P	citation_method
1904.012	2	1	2018MNRAS.473..498P	described_in
1904.017	1	0	2019JOSS....4.1249T	citation_method
1904.028	5	4	2019JCAP...01..016L	described_in
1904.027	7	6	2018AJ....156..160H	described_in
1904.026	4	3	2017JCAP...10..009H	described_in
1904.026	4	3	2017JCAP...10..009H	citation_method
1904.019	4	3	2014PhLB..737..156C	described_in
1904.019	4	3	2013EPJC...73.2588C	described_in
1904.020	1	0	2015arXiv150304200S	described_in
1905.005	6	5	2015PASP..127..406C	described_in
1904.021	6	5	2019PASP..131e4505K	described_in
1904.022	11	10	2019arXiv190309152F	described_in
1904.022	11	10	2019arXiv190309152F	citation_method
1904.023	9	8	2019PASP..131f4501K	described_in
1905.004	9	8	2019arXiv190503321K	described_in
1905.010	4	3	2016MNRAS.463.2273F	described_in
1905.008	2	1	2006ASPC..351..735K	described_in
1905.008	2	1	2006ASPC..351..735K	citation_method
1907.008	2	1	2019ascl.soft07008S	citation_method
1906.018	1	0	2006NewAR..50..629Z	described_in
1905.022	5	4	2019A&C....27..147A	described_in
1905.022	5	4	2019A&C....27..147A	citation_method
1905.015	1	0	2019arXiv190201749J	described_in
1905.015	1	0	2019arXiv190201749J	citation_method
1905.016	1	0	2019MNRAS.tmp.1298D	described_in
1905.019	4	3	2019arXiv190409355B	described_in
1905.023	4	3	2019arXiv190509310V	described_in
1905.024	2	1	2019arXiv190403714A	described_in
1905.025	4	3	2017ApJ...837..170L	described_in
1905.025	4	3	2017ApJ...837..170L	citation_method
1906.016	10	9	2017PASP..129f4501B	described_in
1906.010	7	6	2015A&A...576A...7D	citation_method
1906.008	8	7	2019MNRAS.482....2B	described_in
1906.007	2	1	2015MNRAS.450.1879E	described_in
1906.007	2	1	2015MNRAS.450.1879E	citation_method
1906.006	2	1	2017ApJ...849..104E	described_in
1906.012	2	1	2019arXiv190611248H	described_in
1907.005	3	2	2017MNRAS.469..938O	described_in
1906.015	3	2	2017MNRAS.468.1142B	described_in
1906.014	7	6	2018A&C....22...16C	described_in
1906.014	7	6	2018A&C....22...16C	citation_method
1907.001	2	1	2017JOSS....2..357P	described_in
1907.001	2	1	2017JOSS....2..357P	citation_method
1907.003	4	3	2017JOSS....2..140H	described_in
1907.003	4	3	2017JOSS....2..140H	citation_method
1907.004	2	1	2016JOSS....1...46B	described_in
1907.004	2	1	2016JOSS....1...46B	citation_method
1907.007	5	4	2019arXiv190513330N	described_in
1907.007	5	4	2019arXiv190513330N	citation_method
