id,ascl_id,bibcode,num_citations,credit,num_commas,num_semicolons,type
1024,1409.013,2013MNRAS.434.1604Z,67,"Zuntz, Joe; Kacprzak, Tomasz; Voigt, Lisa; Hirsch, Michael; Rowe, Barnaby; Bridle, Sarah",6,5,described_in
1109,1502.006,2015A&C....12...73P,8,"Perkins, Simon; Marais, Patrick; Zwart, Jonathan; Natarajan, Iniyan; Tasse, Cyril; Smirnov, Oleg",6,5,described_in
1110,1502.006,2015A&C....12...73P,8,"Perkins, Simon; Marais, Patrick; Zwart, Jonathan; Natarajan, Iniyan; Tasse, Cyril; Smirnov, Oleg",6,5,citation_method
1130,1505.004,2014MNRAS.444.1721M,9,"Montalto, M; Boué, G.; Oshagh, M.; Boisse, I.; Bruno, G; Santos, N.C.",6,5,described_in
1182,1507.013,2015A&A...574A..18P,39,"Pires, Sandrine; Mathur, Savita; García, Rafael A.; Ballot, Jérôme; Stello, Dennis; Sato, Kumiko",6,5,described_in
1183,1507.013,2015A&A...574A..18P,39,"Pires, Sandrine; Mathur, Savita; García, Rafael A.; Ballot, Jérôme; Stello, Dennis; Sato, Kumiko",6,5,citation_method
1215,1506.001,2015ascl.soft06001W,27,"Wang, Jason J.; Ruffio, Jean-Baptise; De Rosa, Robert J.; Aguilar, Jonathan; Wolff, Schuyler G.; Pueyo, Laurent",6,5,citation_method
1407,1604.011,2016arXiv160103138I,23,"Iwasawa, Masaki; Tanikawa, Ataru; Hosono, Natsuki; Nitadori, Keigo; Muranushi, Takayuki; Makino, Junichiro",6,5,described_in
1458,1607.007,2016arXiv160701874M,6,"Murthy, Jayant; Rahna, P. T; Safonova, M.; Sutaria, F.; Gudennavar, S. B.; Bubbly, S. G.",6,5,described_in
1473,1607.019,2016arXiv160707443A,2,"Akeret, Joel; Seehars, Sebastian; Chang, Chihway; Monstein, Christian; Amara, Adam; Refregier, Alexandre",6,5,described_in
1475,1607.020,2017A&C....18....8A,2,"Akeret, Joel; Seehars, Sebastian; Chang, Chihway; Monstein, Christian; Amara, Adam; Refregier, Alexandre",6,5,described_in
1534,1609.022,2016A&A...596A..63B,1,"Boucaud, Alexandre; Bocchio, Marco; Abergel, Alain; Orieux, François; Dole, Hervé; Amine Hadj-Youcef, Mohamed",6,5,citation_method
1563,1611.011,2016ApJ...833..266T,13,"Thomas, Adam D.; Groves, Brent A.; Sutherland, Ralph S.; Dopita, Michael A.; Jin, Chichuan; Kewley, Lisa J.",6,5,described_in
1584,1704.011,2017ApJS..228...20T,26,"Tsai, Shang-Min; Lyons, James R.; Grosheintz, Luc; Rimmer, Paul B.; Kitzmann, Daniel; Heng, Kevin",6,5,described_in
1585,1704.011,2017ApJS..228...20T,26,"Tsai, Shang-Min; Lyons, James R.; Grosheintz, Luc; Rimmer, Paul B.; Kitzmann, Daniel; Heng, Kevin",6,5,citation_method
1679,1705.005,2004AJ....127.1682H,230,"Hernandez, J.; Briceño, C.; Calvet, N.; Hartmann, L.; Berlind, P.; Luhman, K.",6,5,citation_method
1742,1708.018,2011A&A...530A.133M,74,"Molinari, S.; Schisano, E.; Faustini, F.; Pestalozzi, M.; di Giorgio, A. M.; Liu, S.",6,5,described_in
1880,1804.001,2013A&C.....3...65Y,14,"Yuan, Hailong; Zhang, Haotong; Zhang, Yanxia; Lei, Yajuan; Dong, Yiqiao; Zhao, Yongheng",6,5,described_in
1881,1804.001,2013A&C.....3...65Y,14,"Yuan, Hailong; Zhang, Haotong; Zhang, Yanxia; Lei, Yajuan; Dong, Yiqiao; Zhao, Yongheng",6,5,citation_method
1900,1806.001,2018AJ....155..182L,15,"Cabral, Juan; Sanchez, Bruno; Ramos, Felipe; Gurovich, Sebastián; Granitto, Pablo; VanderPlas, Jake",6,5,described_in
1924,1805.011,2018arXiv180500813F,2,"Feng, Justin; Baumann, Mark; Hall, Bryton; Doss, Joel; Spencer, Lucas; Matzner, Richard",6,5,described_in
1954,1806.011,2018MNRAS.474.2594M,8,"Seigar, Marc S., Mutlu-Pakdil, B., Hewitt, Ian B.; Treuthardt, Patrick",6,1,citation_method
2034,1809.004,2018MNRAS.479.5157B,4,"Bozza, Valerio; Bachelet, Etienne; Bartolić, Fran; Heintz, Tyler M.; Hoag, Ava R.; Hundertmark, Markus",6,5,described_in
2035,1809.004,2010MNRAS.408.2188B,39,"Bozza, Valerio; Bachelet, Etienne; Bartolić, Fran; Heintz, Tyler M.; Hoag, Ava R.; Hundertmark, Markus",6,5,citation_method
2061,1810.005,2018arXiv181006559L,10,"Luger, Rodrigo; Agol, Eric; Foreman-Mackey, Daniel; Fleming, David P.; Lustig-Yaeger, Jacob; Deitrick, Russell",6,5,described_in
2091,1812.006,2017ICRC...35..824W,23,"Wood, M.; Caputo, R.; Charles, E.; Di Mauro, M.; Magill, J.; Perkins, J. S.; Fermi-LAT Collaboration",6,6,described_in
2092,1812.006,2017ICRC...35..824W,23,"Wood, M.; Caputo, R.; Charles, E.; Di Mauro, M.; Magill, J.; Perkins, J. S.; Fermi-LAT Collaboration",6,6,citation_method
2163,1905.005,2015PASP..127..406C,10,"Chilingarian, Igor; Beletsky, Yuri; Moran, Sean; Brown, Warren; McLeod, Brian; Fabricant, Daniel",6,5,described_in
2164,1904.021,2019PASP..131e4505K,0,"Koda, Jin; Teuben, Peter; Plunkett, Adele; Sawada, Tsuyoshi; Brogan, Crystal; Formalont, Ed",6,5,described_in
92,1010.030,2010ApJ...713.1322L,134,"Lawrence, Earl; Heitmann, Katrin; White, Martin; Higdon, David; Wagner, Christian; Habib, Salman; Williams, Brian",7,6,described_in
143,1010.072,2004astro.ph..3044O,153,"O'Shea, Brian W.; Bryan, Greg; Bordner, James; Norman, Michael L.; Abel, Tom; Harkness, Robert; Kritsuk, Alexei",7,6,described_in
144,1010.072,2014ApJS..211...19B,359,"O'Shea, Brian W.; Bryan, Greg; Bordner, James; Norman, Michael L.; Abel, Tom; Harkness, Robert; Kritsuk, Alexei",7,6,described_in
145,1010.072,2014ApJS..211...19B,359,"O'Shea, Brian W.; Bryan, Greg; Bordner, James; Norman, Michael L.; Abel, Tom; Harkness, Robert; Kritsuk, Alexei",7,6,citation_method
495,1205.002,2010A&A...515A..35S,54,"Sandin, C.; Becker, T.; Roth, M. M.; Gerssen, J.; Monreal-Ibero, A.; Böhm, P.; Weilbacher, P.",7,6,described_in
547,1208.014,2012JCoPh.231..718K,148,"van der Holst, Bar; Keppens, Rony; Meliani, Zakaria; Porth, Oliver; van Marle, Allard Jan; Delmont, Peter; Xia, Chun",7,6,described_in
566,1209.011,2012MNRAS.427.2523K,24,"Kuzio de Naray, Rache; Arsenault, Cameron A.; Spekkens, Kristine; Sellwood, J. A.; McDonald, Michael; Simon, Joshua D.; Teuben, Peter",7,6,described_in
626,1212.013,2013A&A...549A.143L,4,"Liu, Teng; Tozzi, Paolo; Tundo, Elena; Moretti, A.; Wang, Jun-Xian; Rosati, Piero; Guglielmetti, Fabrizia",7,6,described_in
659,1303.009,2013A&A...549A..21M,22,"Möller, T.; Bernst, I.; Panoglou, D.; Muders, D.; Ossenkopf, V.; Röllig, M.; Schilke, P.",7,6,described_in
719,1306.006,2006ApJ...652..610P,167,"Park, T.; Kashyap, V. L.; Siemiginowska, A.; van Dyk, D.; Zezas, A.; Heinke, C.; Wargelin, B. J.",7,6,described_in
720,1306.006,2006ApJ...652..610P,167,"Park, T.; Kashyap, V. L.; Siemiginowska, A.; van Dyk, D.; Zezas, A.; Heinke, C.; Wargelin, B. J.",7,6,citation_method
744,1307.015,2010MNRAS.401..371M,101,"Massey, Richard; Stoughton, Chris; Leauthaud, Alexie; Rhodes, Jason; Koekemoer, Anton; Ellis, Richard; Shaghoulian, Edgar",7,6,described_in
778,1309.007,2009ASPC..407..420D,0,"Urunkar, Nilesh; Kembhavi, Ajit K.; Navelkar, Ameya; Pandya, Jagruti; Moosani, Vivekananda; Nair, Prameela; Shaikh, Mohasin",7,6,described_in
785,1310.004,2001ASPC..238..404C,3,"Carbillet, Marcel; Fini, Luca; Anconelli, Barbara; Desiderà, Gabriele; La Camera, Andrea; Bertero, Mario; Boccacci, Patrizia",7,6,described_in
786,1310.004,2002A&A...387..733C,24,"Carbillet, Marcel; Fini, Luca; Anconelli, Barbara; Desiderà, Gabriele; La Camera, Andrea; Bertero, Mario; Boccacci, Patrizia",7,6,described_in
803,1311.012,2012arXiv1204.5151H,9,"Hirata, Christopher M.; Gehrels, Neil; Kneib, Jean-Paul; Kruk, Jeffrey; Rhodes, Jason; Wang, Yun; Zoubian, Julien",7,6,described_in
804,1311.012,2012arXiv1204.5151H,9,"Hirata, Christopher M.; Gehrels, Neil; Kneib, Jean-Paul; Kruk, Jeffrey; Rhodes, Jason; Wang, Yun; Zoubian, Julien",7,6,citation_method
851,1402.011,2014MNRAS.439.2386G,94,"Grassi, Tommaso; Bovino, Stefano; Prieto, Joaquín; Seifried, Daniel; Simoncini, Eugenio; Gianturco, Francesco; Schleicher, Dominik",7,6,described_in
869,1402.028,2014ApJS..210...24S,11,"Bull, Phil; Eriksen, Hans Kristian; Gjerløw, Eirik; Gorski, Krzysztof; Jewell, Jeff; Seljebotn, Dag Sverre; Wehus, Ingunn",7,6,described_in
882,1403.006,2009JPhCS.180a2018B,63,"Mezzacappa, Anthony; Hix, Raph; Messor, Bronson; Lentz, Eric; Chertkow, Merek Austin; Parete-Koon, Suzanne; Lingerfelt, Eric",7,6,described_in
932,1405.007,2016FrASS...3....8G,29,"Gibson, Sarah E.; Kucera, Therese A.; Casini, Roberto; Dove, James; Forland, Blake; Judge, Philip; Rachmeler, Laurel",7,6,described_in
933,1405.007,2014IAUS..300..414F,0,"Gibson, Sarah E.; Kucera, Therese A.; Casini, Roberto; Dove, James; Forland, Blake; Judge, Philip; Rachmeler, Laurel",7,6,described_in
934,1405.007,2013AGUSMSH51A..02F,0,"Gibson, Sarah E.; Kucera, Therese A.; Casini, Roberto; Dove, James; Forland, Blake; Judge, Philip; Rachmeler, Laurel",7,6,described_in
965,1408.003,1997ASPC..125..108G,141,"Gabriel, Carlos; Acosta, Jose; Heinrichsen, Ingolf; Skaley, Detlef; Tai, Wai Ming; Morris, Huw; Merluzzi, Paola",7,6,described_in
966,1408.003,1997ASPC..125..108G,141,"Gabriel, Carlos; Acosta, Jose; Heinrichsen, Ingolf; Skaley, Detlef; Tai, Wai Ming; Morris, Huw; Merluzzi, Paola",7,6,citation_method
1204,1505.025,2016A&C....16...54B,22,"Bianco, Federica B.; Modjaz, Maryam; Oh, Seung Man; Fierroz, David; Liu, Yuqian; Kewley, Lisa; Graur, Or",7,6,described_in
1231,1507.002,2000NewA....5..305F,89,"Fellhauer, M.; Kroupa, P.; Baumgardt, H.; Bien, R.; Boily, C. M.; Spurzem, R.; Wassmer, N.",7,6,described_in
1236,1711.017,2015arXiv150600010N,23,"Nun, Isadora; Protopapas, Pavlos; Sim, Brandon; Zhu, Ming; Dave, Rahul; Castro, Nicolas; Pichara, Karim",7,6,described_in
1302,1511.013,2004PASP..116..133L,200,"Lupton, Robert; Blanton, Michael R.; Fekete, George; Hogg, David W.; O'Mullane, Wil; Szalay, Alex; Wherry, Nicholas",7,6,described_in
1376,1603.005,1981ucl..rept.....H,55,"Howarth, I. D.; Adams, S.; Clegg, R. E. S.; Ruffle, D. P.; Liu, X.-W.; Pritchet, C. J.; Ercolano, B.",7,6,described_in
1495,1608.007,2016ApJ...826...41S,8,"Robinson, Elliot; von Hippel, Ted; Stein, Nathan; Stenning, David; Wagner-Kaiser, Rachel; Si, Shijing; van Dyk, David",7,6,described_in
1496,1608.007,2014arXiv1411.3786V,6,"Robinson, Elliot; von Hippel, Ted; Stein, Nathan; Stenning, David; Wagner-Kaiser, Rachel; Si, Shijing; van Dyk, David",7,6,described_in
1497,1608.007,2006ApJ...645.1436V,52,"Robinson, Elliot; von Hippel, Ted; Stein, Nathan; Stenning, David; Wagner-Kaiser, Rachel; Si, Shijing; van Dyk, David",7,6,citation_method
1711,1708.006,1988ApOpt..27.2502S,1876,"Stamnes, K.; Tsay, S.-C.; Jayaweera, K.; Wiscombe, W.; Stamnes, S.; Jin, Z.; Lin, Z.",7,6,described_in
1712,1708.006,1988ApOpt..27.2502S,1876,"Stamnes, K.; Tsay, S.-C.; Jayaweera, K.; Wiscombe, W.; Stamnes, S.; Jin, Z.; Lin, Z.",7,6,citation_method
1717,1710.024,2015ApJ...810..166E,13,"Eckert, Kathleen D.; Kannappan, Sheila J.; Stark, David V.; Moffett, Amanda J.; Norris, Mark A.; Snyder, Elaine M.; Hoversten, Erik A.",7,6,described_in
1837,1802.006,2018AJ....155..182L,15,"Loomis, Ryan A.; Oberg, Karin I.; Andrews, Sean M.; Walsh, Catherine; Czekala, Ian; Huang, Jane; Rosenfeld, Katherine A.",7,6,described_in
1855,1803.003,2018A&C....24..129M,11,"Melchior, Peter; Moolekamp, Fred; Jerdee, Maximilian; Armstrong, Robert; Sun, Ai-Lei; Bosch, James; Lupton, Robert",7,6,described_in
1856,1803.003,2018A&C....24..129M,11,"Melchior, Peter; Moolekamp, Fred; Jerdee, Maximilian; Armstrong, Robert; Sun, Ai-Lei; Bosch, James; Lupton, Robert",7,6,citation_method
1878,1803.015,2018arXiv180110452B,5,"Bronzwaer, Thomas; Davelaar, Jordy; Younsi, Ziri; Mościbrodzka, Monika; Falcke, Heino; Kramer, Michael; Rezzolla, Luciano",7,6,described_in
1908,1806.008,2018MNRAS.477.4915O,3,"Obreja, Aura; Macciò, Andrea V.; Moster, Benjamin; Dutton, Aaron A.; Buck, Tobias; Stinson, Gregory S.; Wang, Liang",7,6,described_in
1999,1807.029,2016AJ....152..100L,94,"Luger, Rodrigo; Agol, Eric; Kruse, Ethan; Barnes, Rory; Becker, Andrew; Foreman-Mackey, Daniel; Deming, Drake",7,6,described_in
2000,1807.029,2018AJ....156...99L,36,"Luger, Rodrigo; Agol, Eric; Kruse, Ethan; Barnes, Rory; Becker, Andrew; Foreman-Mackey, Daniel; Deming, Drake",7,6,described_in
2001,1807.029,2016AJ....152..100L,94,"Luger, Rodrigo; Agol, Eric; Kruse, Ethan; Barnes, Rory; Becker, Andrew; Foreman-Mackey, Daniel; Deming, Drake",7,6,citation_method
2002,1807.029,2018AJ....156...99L,36,"Luger, Rodrigo; Agol, Eric; Kruse, Ethan; Barnes, Rory; Becker, Andrew; Foreman-Mackey, Daniel; Deming, Drake",7,6,citation_method
2018,1808.003,2017A&C....20..140C,2,"Cabral, Juan; Sanchez, Bruno; Beroiz, Martin; Dominguez, Mariano; Lares, Marcelo; Gurovich, Sebastian; Granitto, Pablo",7,6,described_in
2019,1808.003,2017A&C....20..140C,2,"Cabral, Juan; Sanchez, Bruno; Beroiz, Martin; Dominguez, Mariano; Lares, Marcelo; Gurovich, Sebastian; Granitto, Pablo",7,6,citation_method
2025,1809.006,2018arXiv180802491G,24,"Gerosa, Davide; Berti, Emanuele; O'Shaughnessy, Richard; Belczynski, Krzysztof; Kesden, Michael; Wysocki, Daniel; Gladysz, Wojciech",7,6,citation_method
2075,1811.005,2018MNRAS.481.3573L,19,"Lagos, Claudia del P.; Tobar, Rodrigo J.; Robotham, Aaron S. G.; Obreschkow, Danail; Mitchell, Peter D.; Power, Chris; Elahi, Pascal J.",7,6,described_in
2076,1811.005,2018MNRAS.481.3573L,19,"Lagos, Claudia del P.; Tobar, Rodrigo J.; Robotham, Aaron S. G.; Obreschkow, Danail; Mitchell, Peter D.; Power, Chris; Elahi, Pascal J.",7,6,citation_method
2106,1812.018,2018JOSS....3..707W,5,"Wette, Karl; Prix, Reinhard; Keitel, David; Pitkin, Matthew; Dreissigacker, Christoph; Whelan, John T.; Leaci, Paola",7,6,described_in
2107,1812.018,2018JOSS....3..707W,5,"Wette, Karl; Prix, Reinhard; Keitel, David; Pitkin, Matthew; Dreissigacker, Christoph; Whelan, John T.; Leaci, Paola",7,6,citation_method
2117,1902.009,2019arXiv190111523L,2,"Louis, C. K.; Hess, S. L. G.; Cecconi, B.; Zarka, P.; Lamy, L.; Aicardi, S.; Loh, A.",7,6,described_in
2157,1904.027,2018AJ....156..160H,24,"Hand, Nick; Feng, Yu; Beutler, Florian; Li, Yin; Modi, Chirag; Seljak, Uroš; Slepian, Zachary",7,6,described_in
2185,1906.010,2015A&A...576A...7D,32,"Czesla, Stefan; Schröter, Sebastian; Schneider, Christian P.; Huber, Klaus F.; Pfeifer, Fabian; Andreasen, Daniel T.; Zechmeister, Mathias",7,6,citation_method
2193,1906.014,2018A&C....22...16C,4,"Cárcamo, Miguel; Muñoz, Nicolás; Rannou, Fernando; Román, Pablo; Casassus, Simón; Osses, Axel; Moral, Victor",7,6,described_in
2194,1906.014,2018A&C....22...16C,4,"Cárcamo, Miguel; Muñoz, Nicolás; Rannou, Fernando; Román, Pablo; Casassus, Simón; Osses, Axel; Moral, Victor",7,6,citation_method
221,1102.016,2007A&A...464..429G,131,"Audit, Edouard; González, Matthias; Vaytet, Neil; Fromang, Sebastien; Hennebelle, Patrick; Teyssier, Romain; Tremblin, Pascal; Thooris, Bruno",8,7,described_in
222,1102.016,2007A&A...464..429G,131,"Audit, Edouard; González, Matthias; Vaytet, Neil; Fromang, Sebastien; Hennebelle, Patrick; Teyssier, Romain; Tremblin, Pascal; Thooris, Bruno",8,7,citation_method
236,1102.028,2006ApJS..165..188H,218,"Hayes, John C.; Norman, Michael L.; Fiedler, Robert A.; Bordner, James O.; Li, Pak Shing; Clark, Stephen E.; Ud-Doula, Asif; Mac Low, Mordecai-Mark",8,7,described_in
244,1103.006,2005astro.ph..1494D,7,"Doroshkevich, A. G.; Naselsky, P. D.; Verkhodanov, O. V.; Novikov, D. I.; Turchaninov, V. I.; Novikov, I. D.; Christensen, P. R.; Chiang, L.-Y.",8,7,described_in
245,1103.006,2005IJMPD..14..275D,113,"Doroshkevich, A. G.; Naselsky, P. D.; Verkhodanov, O. V.; Novikov, D. I.; Turchaninov, V. I.; Novikov, I. D.; Christensen, P. R.; Chiang, L.-Y.",8,7,described_in
316,1107.003,2012NewA...17..167C,0,"Cui, Chenzhou; Fan, Dongwei; Zhao, Yongheng; Kembhavi, Ajit; He, Boliang; Cao, Zihuang; Li, Jian; Nandrekar, Deoyani",8,7,described_in
378,1110.002,2004JCAP...07..008G,793,"Gondolo, Paolo; Edsjö, Joakim; Bergström, Lars; Ullio, Piero; Schelke, Mia; Baltz, Ted; Bringmann, Torsten; Duda, Gintaras",8,7,described_in
412,1111.009,2012A&A...537A..67B,31,"Bonavita, M.; Chauvin, G.; Desidera, S.; Gratton, R.; Janson, M.; Beuzit, J. L.; Kasper, M.; Mordasini, C.",8,7,described_in
544,1208.012,2013NewA...23....6D,7,"Dindar, Saleh; Ford, Eric B.; Juric, Mario; Young, In Yeo; Gao, Jianwei; Boley, Aaron C.; Nelson, Benjamin; Peters, Jorg",8,7,described_in
545,1208.012,2013NewA...23....6D,7,"Dindar, Saleh; Ford, Eric B.; Juric, Mario; Young, In Yeo; Gao, Jianwei; Boley, Aaron C.; Nelson, Benjamin; Peters, Jorg",8,7,citation_method
644,1302.013,2013A&A...554A..26S,46,"Selig, Marco; Bell, Michael R.; Junklewitz, Henrik; Oppermann, Niels; Reinecke, Martin; Greiner, Maksim; Pachajoa, Carlos; Ensslin, Torsten A.",8,7,described_in
645,1302.014,2012AJ....144..188B,11,"Bundy, Kevin; Hogg, David W.; Higgs, Tim D.; Nichol, Robert C.; Yasuda, Naoki; Masters, Karen L.; Lang, Dustin; Wake, David A.",8,7,described_in
789,1310.007,2013MNRAS.430.2545C,158,"Jenness, Tim; Chapin, Edward L.; Berry, David S.; Gibb, Andy G.; Tilanus, Remo P. J.; Balfour, Jennifer; Tilanus, Vincent; Currie, Malcolm J.",8,7,described_in
841,1402.003,2013AAS...22124007U,0,"Ubeda, Leonardo; Davis, Matt; Diaz, Rosa; Hammer, Derek; Philippe-Lajoie, Charles; Le Blanc, Tommy; Lim, Pey-Lian; Viana, Alex",8,7,described_in
937,1405.010,2012StaUN.213.....P,1,"Jenness, Tim; Privett, Grant; Matthews, Henry; Hohenkerk, Catherine; Barnard, Vicki; Tilanus, Remo; Watt, Graeme; Emerson, Jim",8,7,described_in
986,1408.007,2014A&A...567A..25N,31,"Noll, S.; Kausch, W.; Kimeswenger, S.; Barden, M.; Jones, A. M.; Modigliani, A.; Szyszka, C.; Taylor, J.",8,7,described_in
987,1408.007,2014A&A...567A..25N,31,"Noll, S.; Kausch, W.; Kimeswenger, S.; Barden, M.; Jones, A. M.; Modigliani, A.; Szyszka, C.; Taylor, J.",8,7,citation_method
1171,1505.013,2015A&C....13....1I,36,"Ishida, Emille E. O.; Vitenti, Sandro D. P.; Penna-Lima, Mariana; Trindade, Arlindo M.; Cisewski, Jessi; de Souza, Rafael M.; Cameron, Ewan; Busti, Vinicius C.",8,7,described_in
1172,1505.013,2015A&C....13....1I,36,"Ishida, Emille E. O.; Vitenti, Sandro D. P.; Penna-Lima, Mariana; Trindade, Arlindo M.; Cisewski, Jessi; de Souza, Rafael M.; Cameron, Ewan; Busti, Vinicius C.",8,7,citation_method
1235,1507.011,2015MNRAS.452.3139K,22,"Kamphuis, P.; Józsa, G. I. G.; Oh, S-. H.; Spekkens, K.; Urbancic, N.; Serra, P.; Koribalski, B. S.; Dettmar, R.-J.",8,7,described_in
1237,1507.016,2014PASP..126.1092L,7,"Lust, Nate B.; Britt, Daniel; Harrington, Joseph; Nymeyer, Sarah; Stevenson, Kevin B.; Ross, Emily L.; Bowman, William; Fraine, Jonathan",8,7,described_in
1502,1608.015,2012ApJS..199...33D,61,"Davis, Benjamin L.; Berrier, Joel C.; Shields, Douglas W.; Kennefick, Julia; Kennefick, Daniel; Seigar, Marc S.; Lacy, Claud H. S.; Puerari, Ivânio",8,7,described_in
1503,1608.015,2012ApJS..199...33D,61,"Davis, Benjamin L.; Berrier, Joel C.; Shields, Douglas W.; Kennefick, Julia; Kennefick, Daniel; Seigar, Marc S.; Lacy, Claud H. S.; Puerari, Ivânio",8,7,citation_method
1593,1612.021,2016arXiv160707299C,5,"Casado, J.; Ascasibar, Y.; García-Benito, R.; Guidi, G.; Choudhury, O. S.; Bellocchi, E.; Sánchez, S. F.; Díaz, A. I.",8,7,described_in
1613,1903.012,2019AJ....157..124K,2,"Mullally, Fergal; Coughlin, Jeffrey; Mullally, Susan; Barclay, Thomas; Barentsen, Geert; Burke, Christopher J.; Colón, Knicole D.; Quintana, Elisa V.",8,7,described_in
1632,1704.008,2016arXiv160401320C,7,"Cubillos, Patricio; Blecic, Jasmina; Harrington, Joe; Rojo, Patricio; Foster, Austin J.; Stemm, Madison; Challener,Ryan; Foster, Andrew S. D.",8,7,citation_method
1633,1704.008,2016arXiv160402692B,6,"Cubillos, Patricio; Blecic, Jasmina; Harrington, Joe; Rojo, Patricio; Foster, Austin J.; Stemm, Madison; Challener,Ryan; Foster, Andrew S. D.",8,7,citation_method
1644,1703.005,2017ExA....43...99S,1,"Sarpotdar, Mayuresh; Mathew, Joice; Sreejith, A. G.; Nirmal, K.; Ambily, S.; Prakash, Ajin; Safonova, Margarita; Murthy, Jayant",8,7,described_in
1784,1710.006,2017arXiv171002145G,31,"Guillochon, James; Nicholl, Matt; Villar, V. Ashley; Mockler, Brenna; Narayan, Gautham; Mandel, Kaisey S.; Berger, Edo; Williams, Peter K. G.",8,7,described_in
1785,1710.006,2017arXiv171002145G,31,"Guillochon, James; Nicholl, Matt; Villar, V. Ashley; Mockler, Brenna; Narayan, Gautham; Mandel, Kaisey S.; Berger, Edo; Williams, Peter K. G.",8,7,citation_method
1882,1804.017,2019A&C....26....1S,0,"Sánchez, E.; Castro, J.; Silva, J.; Hernández, J.; Reyes, M.; Hernández, B.; Alvarez, F.; García, T.",8,7,described_in
1938,1805.026,2018A&C....23...92C,3,"Spreeuw, Hanno; Swinbank, John; Molenaar, Gijs; Staley, Tim; Rol, Evert; Sanders, John; Scheers, Bart; Kuiack, Mark",8,7,described_in
2137,1903.016,2017LPICo1986.7081A,3,"Annex, Andrew; Carcich, Brian; Murakami, Shin-ya; Kulumani, Shankar; de Val-Borro, Miguel; Stefko, Marcel; Diaz del Rio, Jorge; Seignovert, B.",8,7,described_in
2148,1904.005,2017ApJ...838....1A,37,"Akiyama, Kazunori; Tazaki, Fumie; Moriyama, Kotaro; Cho, Ilje; Ikeda, Shiro; Sasada, Mahito; Okino, Hiroki; Honma, Mareki",8,7,citation_method
2149,1904.005,2017AJ....153..159A,20,"Akiyama, Kazunori; Tazaki, Fumie; Moriyama, Kotaro; Cho, Ilje; Ikeda, Shiro; Sasada, Mahito; Okino, Hiroki; Honma, Mareki",8,7,citation_method
2186,1906.008,2019MNRAS.482....2B,14,"Bonaldi, Anna; Bonato, Matteo; Galluzzi, Vincenzo; Harrison, Ian; Massardi, Marcella; Kay, Scott; De Zotti, Gianfranco; Brown, Michael L.",8,7,described_in
11,9910.001,2013RMxAA..49..137F,782,"Ferland, Gary; van Hoof, Peter; Verner, Dima; Verner, Katya; Ferguson, Jason; Hamann, Fred; Kingdon, Jim; Korista, Kirk; Shields, Joe",9,8,described_in
12,9910.001,2006PASP..118..920P,17,"Ferland, Gary; van Hoof, Peter; Verner, Dima; Verner, Katya; Ferguson, Jason; Hamann, Fred; Kingdon, Jim; Korista, Kirk; Shields, Joe",9,8,described_in
13,9910.001,2000astro.ph..1196V,5,"Ferland, Gary; van Hoof, Peter; Verner, Dima; Verner, Katya; Ferguson, Jason; Hamann, Fred; Kingdon, Jim; Korista, Kirk; Shields, Joe",9,8,described_in
14,9910.001,2017arXiv170510877F,150,"Ferland, Gary; van Hoof, Peter; Verner, Dima; Verner, Katya; Ferguson, Jason; Hamann, Fred; Kingdon, Jim; Korista, Kirk; Shields, Joe",9,8,citation_method
185,1011.020,2010PASP..122..119B,16,"Becciani, U.; Costa, A.; Antonuccio-Delogu, V.; Caniglia, G.; Comparato, M.; Gheller, C.; Jin, Z.; Krokos, M.; Massimino, P.",9,8,described_in
214,1102.010,2011A&A...529A..27H,77,"Hubber, David; Batty, Chris; McLeod, Andrew; Whitworth, Anthony; Bisbas, Thomas; Stamatellos, Dimitrios; Walch, Stefanie; Rawiraswattana, Krisada; Goodwin, Simon",9,8,described_in
215,1102.010,2011A&A...529A..27H,77,"Hubber, David; Batty, Chris; McLeod, Andrew; Whitworth, Anthony; Bisbas, Thomas; Stamatellos, Dimitrios; Walch, Stefanie; Rawiraswattana, Krisada; Goodwin, Simon",9,8,citation_method
321,1107.008,1972MNRAS.156..361E,424,"Eggleton, P. P.; Tout, Christopher; Pols, Onno; Izzard, Rob; Eldridge, John; Lesaffre, Pierre; Stancliffe, Richard; Church, Ross; Lau, Herbert",9,8,described_in
322,1107.008,2004MNRAS.348..201E,75,"Eggleton, P. P.; Tout, Christopher; Pols, Onno; Izzard, Rob; Eldridge, John; Lesaffre, Pierre; Stancliffe, Richard; Church, Ross; Lau, Herbert",9,8,described_in
323,1107.008,2009MNRAS.396.1699S,100,"Eggleton, P. P.; Tout, Christopher; Pols, Onno; Izzard, Rob; Eldridge, John; Lesaffre, Pierre; Stancliffe, Richard; Church, Ross; Lau, Herbert",9,8,described_in
410,1111.007,2007PASP..119.1133S,200,"Sings Irs Team; Smith, J. D.; Armus, Lee; Bot, Caroline; Buckalew, Brent; Dale, Danny; Helou, George; Jarrett, Tom; Roussel, Helene; Sheth, Kartik",9,9,described_in
411,1111.007,2007PASP..119.1133S,200,"Sings Irs Team; Smith, J. D.; Armus, Lee; Bot, Caroline; Buckalew, Brent; Dale, Danny; Helou, George; Jarrett, Tom; Roussel, Helene; Sheth, Kartik",9,9,citation_method
